Year,Manufacturer,Division,Model,Index (Model Type Index),Displacement,Cylinders,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,# Gears,Drive Sys,Drive Desc,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Energy Storage Device Desc,# Batteries,Battery Type Desc,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,MFR Calculated Gas Guzzler MPG ,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),$ You Spend over 5 years ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted
2019,Volkswagen Group of,Volkswagen,Golf,28,1.4,4,Manual(M6),29,37,32,35.4499,53.585,41.8187,29.0298,37.3564,32.2662,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,,,,,,,,,,,,42.1,7,7,,7,,304,236,274
2019,Toyota,TOYOTA,CAMRY XLE/XSE,30,2.5,4,Auto(S8),28,39,32,37,58.2,44.254,28.2127,39.3186,32.3209,,NA,Naturally Aspirated,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,44.7,7,7,,7,,314,225,274
2019,Honda,Honda,CIVIC 5Dr,51,1.5,4,Auto(AV-S7),30,36,32,38.9997,53.2992,44.3546,29.7957,35.8006,32.2283,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1400,2,2,6,Large Cars,,,,,,,,,,,,44.6,7,7,,3,,296,246,274
2019,Volkswagen Group of,Volkswagen,Golf SportWagen,29,1.4,4,Manual(M6),29,37,32,35.4499,53.585,41.8187,29.0298,37.3564,32.2662,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,7,Small Station Wagons,,,,,,,,,,,,42.1,7,7,,7,,304,236,274
2019,Volkswagen Group of,Volkswagen,Golf,26,1.4,4,Auto(S8),29,37,32,38.2,53.5,43.8421,29.0191,36.5133,31.9721,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,,,,,,,,,,,,44.1,7,7,,7,,304,242,276
2019,Honda,Honda,CIVIC 4Dr,60,2.0,4,Auto(AV-S7),29,37,32,37,53.8,43.0493,28.7904,37.0536,32.0019,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,43.3,7,7,,3,,306,238,276
2019,Nissan,NISSAN,ROGUE AWD Hybrid,782,2.0,4,Auto(AV-S7),31,34,33,42.189,49.2,45.0797,31,33.896,32.6268,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1150,2,2,31,Small SUV 4WD,Battery(s),1,Lithium Ion,202,4,25.4,On-Board,Hydraulic Regen Brake,,Front Wheels,N,,8,8,,3,,287,263,276
2019,General Motors,Chevrolet,CRUZE,211,1.4,4,Auto(S6),28,38,32,37.3,55.9,43.8685,28.4148,37.9529,32.038,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,,,,,,,,,,,,45,7,7,,6,,311,234,277
2019,General Motors,Chevrolet,CRUZE PREMIER,373,1.4,4,Auto(S6),28,38,32,37.3,55.9,43.8685,28.4148,37.9529,32.038,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,,,,,,,,,,,,44.6,7,7,,6,,311,234,277
2019,Hyundai,HYUNDAI MOTOR COMPANY,Accent,36,1.6,4,Auto(S6),28,38,32,36.8121,56.6886,43.7085,28.0859,38.4227,31.9544,,NA,Naturally Aspirated,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,,,,,,,,,,,,44,7,7,,3,,316,230,277
2019,General Motors,Chevrolet,CRUZE HATCHBACK,212,1.4,4,Auto(S6),28,38,32,37.3,55.9,43.8685,28.4148,37.9529,32.038,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,45,7,7,,6,,311,234,277
2019,General Motors,Chevrolet,SPARK ACTIV,251,1.4,4,Manual(M5),29,37,32,38.6,55.4254,44.7073,29.2865,37,32,,NA,Naturally Aspirated,M,Manual,5,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,3,Subcompact Cars,,,,,,,,,,,,45,7,7,,5,,303,240,278
2019,Kia,KIA MOTORS CORPORATION,Rio,36,1.6,4,Manual(M6),29,37,32,37.5499,54.391,43.6289,28.583,37.0495,31.8592,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,,,,,,,,,,,,43.9,7,7,,3,,310,239,278
2019,Toyota,TOYOTA,YARIS,1,1.5,4,Auto(A4),30,35,32,39.5,50.3998,43.7586,29.8859,34.6313,31.8498,,NA,Naturally Aspirated,A,Automatic,4,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,,,,,,,,,,,,44.2,7,7,,3,,296,256,278
2019,Nissan,NISSAN,ALTIMA,211,2.5,4,Auto(AV),28,39,32,38.5,57.1,45.1129,28,38.6671,32,,NA,Naturally Aspirated,CVT,Continuously Variable,1,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,45.4,7,7,,7,,318,230,278
2019,Nissan,NISSAN,SENTRA,9,1.8,4,Auto(AV),29,37,32,37.8112,55.7942,44.2257,28.7585,37,32.2567,,NA,Naturally Aspirated,CVT,Continuously Variable,1,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,44.9,7,7,,7,,309,240,278
2019,Toyota,TOYOTA,CAMRY LE/SE,27,2.5,4,Auto(S8),28,39,32,36.5667,57.5292,43.7386,27.92,38.9217,31.9889,,NA,Naturally Aspirated,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,44.2,7,7,,7,,318,228,278
2019,Honda,Honda,CIVIC 2Dr,54,1.5,4,Manual(M6),28,38,32,36.5,55.9,43.2552,27.8749,37.9529,31.6578,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1400,2,2,4,Compact Cars,,,,,,,,,,,,43.6,7,7,,3,,317,233,279
2019,Honda,Honda,CIVIC 4Dr,53,1.5,4,Manual(M6),28,38,32,36.5,55.9,43.2552,27.8749,37.9529,31.6578,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1400,2,2,5,Midsize Cars,,,,,,,,,,,,43.6,7,7,,3,,317,233,279
2019,Honda,Honda,CIVIC 2Dr,63,2.0,4,Auto(AV-S7),29,36,32,36.9483,53.2447,42.85,28.5037,36.2929,31.5509,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,,,,,,,,,,,,43.1,7,7,,3,,310,243,280
2019,Kia,KIA MOTORS CORPORATION,Rio,35,1.6,4,Auto(S6),28,37,32,36.9157,54.8821,43.2934,28.1558,37.3442,31.6614,,NA,Naturally Aspirated,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,4,Compact Cars,,,,,,,,,,,,43.6,7,7,,3,,315,237,280
2019,Toyota,TOYOTA,COROLLA HATCHBACK MANUAL,66,2.0,4,Manual(M6),28,37,31,36.7,54.4,42.9952,28.0101,37.0549,31.4664,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,4,Compact Cars,,,,,,,,,,,,43.5,7,7,,6,,315,238,280
2019,General Motors,Chevrolet,MALIBU,189,1.5,4,Auto(AV),29,36,32,37.8,52.3,43.1882,28.7509,35.7879,31.5418,,TC,Turbocharged,CVT,Continuously Variable,1,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,43.5,7,7,,6,,308,247,281
2019,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,29,2.0,4,Auto(S6),28,37,32,37.0197,54.3066,43.2092,28.226,36.9988,31.5974,,NA,Naturally Aspirated,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,43.9,7,7,,5,,315,240,281
2019,Toyota,TOYOTA,COROLLA,52,1.8,4,Auto(AV),28,36,32,37.3,53.3,43.1256,28.4148,36.3927,31.5246,,NA,Naturally Aspirated,CVT,Continuously Variable,1,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,44,7,7,,3,,311,243,281
2019,Honda,Honda,FIT,5,1.5,4,Manual(M6),29,36,31,37.7363,52.1043,43.0824,28.7082,35.6692,31.4721,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,7,Small Station Wagons,,,,,,,,,,,,43.4,7,7,,3,,308,249,281
2019,Toyota,LEXUS,NX 300h AWD,3,2.5,4,Auto(AV-S6),33,30,31,43.9739,42.6849,43.3843,32.8164,29.8348,31.4041,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1250,2,2,31,Small SUV 4WD,Battery(s),1,NiMH,245,6.5,46.4,On-Board,Electrical Regen Brake,,Both,N,,7,7,,7,,269,296,281
2019,BMW,Mini,COOPER CONVERTIBLE,37,1.5,3,Manual(M6),28,37,31,36.4397,54.7923,42.9069,27.8341,37.2904,31.4195,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1450,2,2,2,Minicompact Cars,,,,,,,,,,,,43.2,7,7,,7,250,318,238,282
2019,BMW,Mini,COOPER HARDTOP 2 DOOR,33,1.5,3,Manual(M6),28,38,32,36.3,55.7,43.0468,27.7395,37.8335,31.5243,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1400,2,2,3,Subcompact Cars,,,,,,,,,,,,43.3,7,7,,7,,321,234,282
2019,BMW,Mini,COOPER HARDTOP 4 DOOR,35,1.5,3,Manual(M6),28,37,31,36.4397,54.7923,42.9069,27.8341,37.2904,31.4195,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1450,2,2,3,Subcompact Cars,,,,,,,,,,,,43.2,7,7,,7,250,318,238,282
2019,Subaru,Subaru,IMPREZA 4-Door,5,2.0,4,Auto(AV-S7),28,38,32,36.4445,55.3594,43.0661,27.8373,37.63,31.5296,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1200,2,2,5,Midsize Cars,,,,,,,,,,,,43.1,7,7,,6,,319,236,282
2019,Honda,Honda,ACCORD,44,1.5,4,Auto(AV-S7),29,35,31,37.6769,51.3419,42.8035,28.6683,35.2059,31.2824,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,6,Large Cars,,,,,,,,,,,,43.1,7,7,,7,,308,251,282
2019,Hyundai,HYUNDAI MOTOR COMPANY,Accent,37,1.6,4,Manual(M6),28,37,31,36.1,54.9,42.6764,27.6039,37.3549,31.278,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,4,Compact Cars,,,,,,,,,,,,43,7,7,,3,,322,238,284
2019,Jaguar Land Rover L,Jaguar,XE,765,2.0,4,Auto(S8),32,42,36,42.6,63.2,49.9225,31.925,42.2412,35.8667,,TC,Turbocharged,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1200,2,2,4,Compact Cars,,,,,,,,,,,,50.3,8,7,,1,,319,241,284
2019,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,45,1.6,4,Auto(AM7),28,37,31,35.1,53.5,41.527,27.6673,36.8753,31.1698,,TC,Turbocharged,AM,Automated Manual,7,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,6,Large Cars,,,,,,,,,,,,41.8,7,7,,5,,320,241,284
2019,Subaru,Subaru,IMPREZA 5-Door,6,2.0,4,Auto(AV-S7),28,36,31,36.6706,53.2969,42.6591,27.9903,36.3908,31.2349,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1250,2,2,7,Small Station Wagons,,,,,,,,,,,,42.7,7,7,,6,,316,244,284
2019,General Motors,Chevrolet,SONIC,360,1.4,4,Manual(M6),27,38,31,35.5,55.6,42.3972,27.1962,37.7782,31.1187,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,4,Compact Cars,,,,,,,,,,,,44.3,7,7,,5,,326,234,285
2019,Ford Motor Company,Ford,Fiesta FWD,141,1.6,4,Auto(AM-S6),27,37,31,36.1,54.1,42.4567,27,36.8746,31.1253,,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,3,Subcompact Cars,,,,,,,,,,,,42.7,7,7,,3,,329,241,286
2019,General Motors,Chevrolet,CRUZE PREMIER HATCHBACK,213,1.4,4,Auto(S6),28,37,31,37.3,55.9,43.8685,28.4148,37,31,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,5,Midsize Cars,,,,,,,,,,,,44.6,7,7,,6,,311,240,286
2019,Toyota,TOYOTA,COROLLA,53,1.8,4,Auto(AV-S7),28,35,31,36.8,51.4,42.1932,28.0777,35.2413,30.9046,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,5,Midsize Cars,,,,,,,,,,,,43,7,7,,3,,315,251,286
2019,Volkswagen Group of,Volkswagen,Golf SportWagen,27,1.4,4,Auto(S8),27,36,31,35.9,52.9,41.9693,27.4682,36.1511,30.7968,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,7,Small Station Wagons,,,,,,,,,,,,42.3,7,7,,7,,322,245,287
2019,Nissan,NISSAN,ALTIMA SR/PLATINUM,212,2.5,4,Auto(AV),27,37,31,35.9,53.6,42.1659,27.4682,36.5736,30.9338,,NA,Naturally Aspirated,CVT,Continuously Variable,1,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,5,Midsize Cars,,,,,,,,,,,,42.5,7,7,,7,,324,243,288
2019,MAZDA,MAZDA,CX-3 2WD,102,2.0,4,Auto(S6),29,34,31,37.5072,49.033,41.944,28.5542,33.7934,30.6958,,NA,Naturally Aspirated,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,4,Compact Cars,,,,,,,,,,,,42.6,7,7,,3,,311,263,289
2019,Jaguar Land Rover L,Jaguar,XF,265,2.0,4,Auto(S8),31,42,35,41.3,62.3,48.6848,31.0756,41.7197,35.1055,,TC,Turbocharged,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1200,2,2,5,Midsize Cars,,,,,,,,,,,,49,8,7,,1,,327,243,289
2019,Toyota,TOYOTA,COROLLA,54,1.8,4,Manual(M6),27,35,30,35.7065,51.4015,41.3942,27.3367,35.2422,30.406,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,5,Midsize Cars,,,,,,,,,,,,42.2,7,7,,3,,321,249,289
2019,Kia,KIA MOTORS CORPORATION,Forte,27,2.0,4,Manual(M6),27,37,31,35.8,54.2,42.2552,27.4002,36.9348,31.0015,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,5,Midsize Cars,,,,,,,,,,,,42.9,7,7,,5,,328,243,290
2019,Subaru,Subaru,IMPREZA 4-Door SPORT,30,2.0,4,Auto(AV-S7),27,36,30,35.4,52.3,41.4234,27.1281,35.7879,30.443,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1300,2,2,5,Midsize Cars,,,,,,,,,,,,41.4,7,7,,6,,326,247,291
2019,Volkswagen Group of,Audi,A4,52,2.0,4,Auto(AM-S7),27,34,30,35.3955,50.3,40.8413,27.4869,34.1472,30.1316,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1500,2,2,4,Compact Cars,,,,,,,,,,,,41.1,7,7,,3,500,321,258,292
2019,Kia,KIA MOTORS CORPORATION,Optima,17,1.6,4,Auto(AM7),27,37,31,35.2,53.2,41.522,26.8846,36.5766,30.5243,,TC,Turbocharged,AM,Automated Manual,7,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1250,2,2,6,Large Cars,,,,,,,,,,,,41.8,7,7,,5,,330,246,292
2019,Honda,Honda,HR-V FWD,22,1.8,4,Auto(AV),28,34,30,36.7,48.6,41.2445,28.0101,33.5269,30.25,,NA,Naturally Aspirated,CVT,Continuously Variable,1,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,7,Small Station Wagons,,,,,,,,,,,,41.5,7,7,,5,,315,264,292
2019,Honda,Honda,HR-V FWD,23,1.8,4,Auto(AV-S7),28,34,30,36.7,48.6,41.2445,28.0101,33.5269,30.25,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,7,Small Station Wagons,,,,,,,,,,,,41.5,7,7,,5,,315,264,292
2019,Subaru,Subaru,IMPREZA 5-Door SPORT,28,2.0,4,Auto(AV-S7),27,35,30,35.5,51.1,41.1536,27.1962,35.0586,30.2489,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1300,2,2,7,Small Station Wagons,,,,,,,,,,,,41.2,7,7,,6,,325,252,292
2019,Honda,Honda,CR-V FWD,38,1.5,4,Auto(AV),28,34,30,36.7,48.9998,41.3735,28.0101,33.773,30.3398,,TC,Turbocharged,CVT,Continuously Variable,1,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,30,Small SUV 2WD,,,,,,,,,,,,,7,7,,5,,316,262,292
2019,Ford Motor Company,Ford,Fiesta FWD,142,1.6,4,Manual(M5),27,35,30,35.3386,50.8886,40.9726,27.0862,34.9297,30.1309,,NA,Naturally Aspirated,M,Manual,5,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,3,Subcompact Cars,,,,,,,,,,,,41.2,7,7,,3,,327,254,294
2019,General Motors,Chevrolet,CRUZE,234,1.6,4,Auto(A9),31,48,37,40.5,70.2,50.0238,31.0271,47.6434,36.8031,,TC,Turbocharged,A,Automatic,9,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1150,2,2,4,Compact Cars,,,,,,,,,,,,50.4,8,7,,3,,340,239,294
2019,MAZDA,MAZDA,Mazda3 4-Door 2WD,306,2.5,4,Auto(S6),27,36,30,34.8,52.4,40.9964,26.7185,35.8485,30.177,,NA,Naturally Aspirated,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,4,Compact Cars,,,,,,,,,,,,41.3,7,7,,7,,333,248,295
2019,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,3,1.6,4,Auto(AM7),28,34,30,36.3,49.5,41.25,27.7395,34.0802,30.2742,,TC,Turbocharged,AM,Automated Manual,7,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,4,Compact Cars,,,,,,,,,,,,41.9,7,7,,5,,323,263,296
2019,Nissan,NISSAN,VERSA,102,1.6,4,Manual(M5),27,36,30,36,52.5,41.9301,27,35.909,30,,NA,Naturally Aspirated,M,Manual,5,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,4,Compact Cars,,,,,,,,,,,,42.2,7,7,,3,,328,247,296
2019,Toyota,TOYOTA,RAV4 AWD,108,2.5,4,Auto(S8),27,34,30,36.5,49.3,41.3287,27,33.9575,30.3188,,NA,Naturally Aspirated,SA,Semi-Automatic,8,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1300,2,2,31,Small SUV 4WD,,,,,,,,,,,,,7,7,,6,,326,260,296
2019,BMW,Mini,COOPER CONVERTIBLE,36,1.5,3,Auto(S6),27,35,30,34.9132,50.5131,40.5483,26.7959,34.7005,29.8564,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1500,2,2,2,Minicompact Cars,,,,,,,,,,,,40.8,7,7,,7,500,331,255,297
2019,BMW,Mini,COOPER HARDTOP 2 DOOR,32,1.5,3,Auto(S6),27,35,30,34.9132,50.5131,40.5483,26.7959,34.7005,29.8564,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1500,2,2,3,Subcompact Cars,,,,,,,,,,,,40.8,7,7,,7,500,331,255,297
2019,BMW,Mini,COOPER HARDTOP 4 DOOR,34,1.5,3,Auto(S6),27,35,30,34.9132,50.5131,40.5483,26.7959,34.7005,29.8564,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1500,2,2,3,Subcompact Cars,,,,,,,,,,,,40.8,7,7,,7,500,331,255,297
2019,Nissan,NISSAN,SENTRA,6,1.8,4,Manual(M6),27,35,30,34.5,52.2,40.7121,26.5132,35,29.9942,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,5,Midsize Cars,,,,,,,,,,,,41.4,7,7,,1,,333,254,297
2019,Toyota,LEXUS,RX 450h AWD,78,3.5,6,Auto(AV-S6),31,28,30,41.5995,39.9987,40.8636,31.2712,28.1258,29.7729,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),1500,2,2,33,Standard SUV 4WD,Battery(s),1,NiMH,288,6.5,42.6,On-Board,Electrical Regen Brake,,Both,N,,7,7,,7,500,283,314,297
2019,FCA US LLC,FIAT,124 Spider,402,1.4,4,Manual(M6),26,35,30,34.1,51.5,40.2141,26.2388,35.3021,29.6662,,TC,Turbocharged,M,Manual,6,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),1500,2,2,1,Two Seaters,,,,,,,,,,,,40.5,7,7,,3,500,337,250,298
2019,Toyota,LEXUS,LC 500h,61,3.5,6,Auto(AV-S10),27,35,30,36.7,47.3,40.8161,26.5071,34.5781,29.6181,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),10,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),1500,2,2,3,Subcompact Cars,Battery(s),1,Lithium Ion,311,3.6,65.3,On-Board,Electrical Regen Brake,,Rear Wheels,N,41.3,7,7,,7,500,333,255,298
2019,Honda,Honda,ACCORD,42,1.5,4,Manual(M6),26,35,30,34.2,51.5,40.2905,26.3074,35.3021,29.7143,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1300,2,2,6,Large Cars,,,,,,,,,,,,40.6,7,7,,6,,337,251,298
2019,MAZDA,MAZDA,MX-5,402,2.0,4,Auto(S6),26,35,30,34.1,51.8,40.2961,26.2388,35.4845,29.7239,,NA,Naturally Aspirated,SA,Semi-Automatic,6,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),1500,2,2,1,Two Seaters,,,,,,,,,,,,40.6,7,7,,3,500,339,251,299
2019,FCA US LLC,FIAT,500,34,1.4,4,Manual(M5),28,33,30,36,47.8,40.4989,27.5361,33.0332,29.7651,,TC,Turbocharged,M,Manual,5,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1500,2,2,2,Minicompact Cars,,,,,,,,,,,,40.8,7,7,,3,500,323,269,299
2019,FCA US LLC,FIAT,500 Abarth,36,1.4,4,Manual(M5),28,33,30,36,47.8,40.4989,27.5361,33.0332,29.7651,,TC,Turbocharged,M,Manual,5,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1500,2,2,2,Minicompact Cars,,,,,,,,,,,,40.8,7,7,,3,500,323,269,299
2019,BMW,BMW,330i,300,2.0,4,Auto(S8),26,36,30,33.8281,51.9211,40.1193,26.0519,35.558,29.6146,,TC,Turbocharged,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),1500,2,2,4,Compact Cars,,,,,,,,,,,,40.4,7,7,,7,500,340,249,299
